AccountID,TransactionID,AccountType,Asset,Ticker,Quantity,TradeDate,SettlementDate,PricePerShare,Currency,TransactionStatus,Notes,FirstName,LastName
621357,7cd76111,CUSTODIAL,NETFLIX,NFLX,700,2024-05-14,2024-05-15,4507.7,CAD,COMPLETED,,GARY,LYNCH
520381,4ceedba6,ROTH IRA,TESLA INC.,TSLA,218,2024-08-16,2024-08-19,3747.89,USD,COMPLETED,WATCHLIST,KYLE,MILLER
739449,37e9a5d6,BROKERAGE,"AMAZON.COM, INC.",AMZN,765,2025-07-16,,319.01,CAD,PENDING,PENDING,JESSICA,JONES
414802,2cd5ff71,401(K),MICROSOFT CORP,MSFT,,2024-07-09,2024-07-10,3596.99,EUR,COMPLETED,AUTO-INVEST,WALTER,GUZMAN
870729,62260030,401(K),TESLA INC.,TSLA,428,2025-03-05,2025-03-06,1472.8,CAD,COMPLETED,,SABRINA,BOWEN
387916,ba64ccb1,TRUST,APPLE INC.,AAPL,893,2022-10-04,2022-10-05,522.6,USD,COMPLETED,,DONNA,SMITH
360566,ba5a4493,ROTH IRA,NETFLIX,NFLX,785,2025-05-19,2025-05-20,2783.04,CAD,COMPLETED,AUTO-INVEST,JAMES,FERGUSON
446677,b9b98b26,BROKERAGE,JOHNSON & JOHNSON,JNJ,358,2024-03-26,2024-03-27,,CAD,COMPLETED,,JENNIFER,CLARKE
146919,6c232baf,CUSTODIAL,JOHNSON & JOHNSON,JNJ,238,2021-09-30,2021-10-01,4087.74,CAD,COMPLETED,WATCHLIST,AMANDA,CARPENTER
172394,01eb6062,401(K),NETFLIX,NFLX,560,2022-08-10,2022-08-11,4650.9,EUR,COMPLETED,SHORT-TERM,FRANK,MORGAN
631373,5ec4dfa7,TRUST,TESLA INC.,TSLA,587,2024-11-07,2024-11-08,1329.94,EUR,COMPLETED,WATCHLIST,STEPHANIE,SMITH
,23f8d9c1,TRUST,NETFLIX,NFLX,284,2025-02-13,2025-02-14,,EUR,COMPLETED,WATCHLIST,CHRISTOPHER,MILLER
360566,69dd818e,ROTH IRA,BERKSHIRE HATHAWAY,BRK.A,908,2025-05-23,2025-05-27,4197.44,CAD,COMPLETED,,JAMES,FERGUSON
514716,d2a4454a,CUSTODIAL,META PLATFORMS,META,894,2024-10-02,2024-10-03,303.25,CAD,COMPLETED,SHORT-TERM,MARCUS,LIN
207005,d36a8811,BROKERAGE,NETFLIX,NFLX,,2022-10-31,2022-11-01,677.39,USD,COMPLETED,,KENNETH,SCHULTZ
145114,0ad66529,JOINT,ALPHABET INC.,GOOGL,762,2025-05-12,2025-05-13,2965.8,CAD,COMPLETED,WATCHLIST,TROY,GUZMAN
172394,bc5d66ab,401(K),NVIDIA CORPORATION,NVDA,,2025-05-12,2025-05-13,4316.75,USD,COMPLETED,,FRANK,MORGAN
190305,0f9ced16,BROKERAGE,TESLA INC.,TSLA,120,2024-05-16,2024-05-17,2109.43,USD,COMPLETED,,JAMIE,GONZALES
621357,c7388c21,CUSTODIAL,ALPHABET INC.,GOOGL,812,2023-06-26,,1673.9,USD,PENDING,PENDING,GARY,LYNCH
606604,67075cfb,ROTH IRA,ALPHABET INC.,GOOGL,573,2022-07-22,2022-07-25,3867.26,EUR,COMPLETED,,SHARON,RUIZ
308781,37f0d55e,CUSTODIAL,ALPHABET INC.,GOOGL,972,2024-09-25,,4385.25,EUR,PENDING,PENDING,THOMAS,JACKSON
026885,f0fd7f50,JOINT,NETFLIX,NFLX,10,2024-08-28,2024-08-29,4810.54,CAD,COMPLETED,,BRITTANY,ROBERTS
,6b2568bd,TRUST,MICROSOFT CORP,MSFT,394,2024-11-01,,1828.29,CAD,PENDING,PENDING,ROBERT,MORRISON
514716,cb6955f6,CUSTODIAL,NVIDIA CORPORATION,NVDA,756,2022-11-17,,4076.84,USD,PENDING,PENDING,MARCUS,LIN
,c8959ad7,BROKERAGE,META PLATFORMS,META,486,2024-12-26,2024-12-27,,CAD,COMPLETED,DIVIDENDS REINVESTED,SHAWN,DRAKE
593464,5d4e635a,401(K),ALPHABET INC.,GOOGL,535,2023-03-16,2023-03-17,,CAD,COMPLETED,AUTO-INVEST,ASHLEY,GALLEGOS
799271,523c9304,401(K),BERKSHIRE HATHAWAY,BRK.A,,2023-08-17,,,USD,PENDING,PENDING,AMY,JOHNSON
098093,fce7661c,401(K),NVIDIA CORPORATION,NVDA,223,2025-04-15,2025-04-16,,CAD,COMPLETED,,KENNETH,HARTMAN
412643,4148d5fd,TRUST,NVIDIA CORPORATION,NVDA,124,2020-12-17,2020-12-18,207.78,CAD,COMPLETED,WATCHLIST,SHARON,STEWART
938453,5e4d0392,TRUST,NVIDIA CORPORATION,NVDA,836,2025-03-03,2025-03-04,3063.73,CAD,COMPLETED,WATCHLIST,CHRISTOPHER,ESPARZA
026885,2052c7c9,JOINT,BERKSHIRE HATHAWAY,BRK.A,580,2025-06-12,2025-06-13,4057.21,EUR,COMPLETED,DIVIDENDS REINVESTED,BRITTANY,ROBERTS
624377,90c2af84,ROTH IRA,META PLATFORMS,META,413,2025-07-09,2025-07-10,,CAD,COMPLETED,AUTO-INVEST,TAMMY,ALLISON
,d89d3877,ROTH IRA,"AMAZON.COM, INC.",AMZN,10,2025-06-25,2025-06-26,1894.25,CAD,COMPLETED,WATCHLIST,CHRISTOPHER,LOWERY
155174,3671b501,JOINT,BERKSHIRE HATHAWAY,BRK.A,321,2022-08-18,2022-08-19,4365.33,EUR,COMPLETED,WATCHLIST,JASMINE,RICHARD
199688,c3de30ae,ROTH IRA,JOHNSON & JOHNSON,JNJ,963,2024-07-25,,3153.92,USD,PENDING,PENDING,JOHN,TAYLOR
059967,6c749d43,BROKERAGE,MICROSOFT CORP,MSFT,600,2025-01-24,2025-01-27,4015.92,USD,COMPLETED,SHORT-TERM,APRIL,TERRY
361435,366e65b6,401(K),META PLATFORMS,META,93,2025-02-10,2025-02-11,1672.27,EUR,COMPLETED,AUTO-INVEST,CAROLYN,MANN
907856,dd1a6ff3,TRUST,"AMAZON.COM, INC.",AMZN,403,2025-07-18,2025-07-18,4953.35,EUR,COMPLETED,DIVIDENDS REINVESTED,JOHN,JOHNSON
,2364befe,401(K),TESLA INC.,TSLA,944,2025-04-01,2025-04-02,3909.07,USD,COMPLETED,WATCHLIST,LEAH,MENDEZ
509680,0e795aea,CUSTODIAL,JOHNSON & JOHNSON,JNJ,936,2024-12-23,2024-12-24,3173.35,USD,COMPLETED,,SEAN,DANIEL
535208,ef540829,TRUST,APPLE INC.,AAPL,184,2023-08-29,2023-08-30,2580.36,USD,COMPLETED,SHORT-TERM,JUAN,MADDOX
606604,0291f799,ROTH IRA,JOHNSON & JOHNSON,JNJ,639,2023-02-14,2023-02-15,3721.75,EUR,COMPLETED,DIVIDENDS REINVESTED,SHARON,RUIZ
172394,4eb3af2a,401(K),NETFLIX,NFLX,117,2021-03-25,2021-03-26,3379.53,EUR,COMPLETED,AUTO-INVEST,FRANK,MORGAN
495488,f14c103c,BROKERAGE,NVIDIA CORPORATION,NVDA,237,2025-04-16,2025-04-17,,USD,COMPLETED,SHORT-TERM,COURTNEY,DEAN
059967,99c76fce,BROKERAGE,"AMAZON.COM, INC.",AMZN,10,2025-02-26,2025-02-27,,EUR,COMPLETED,SHORT-TERM,APRIL,TERRY
039003,43b067c7,CUSTODIAL,NVIDIA CORPORATION,NVDA,956,2023-11-09,2023-11-13,3927.40,USD,COMPLETED,SHORT-TERM,MICHAEL,HAYNES
,98bef48d,BROKERAGE,TESLA INC.,TSLA,255,2022-06-02,,3994.12,USD,PENDING,PENDING,ANNE,MARTIN
,febc3303,CUSTODIAL,BERKSHIRE HATHAWAY,BRK.A,906,2025-06-05,2025-06-06,,CAD,COMPLETED,WATCHLIST,EDWARD,WASHINGTON
520381,4bd61278,ROTH IRA,ALPHABET INC.,GOOGL,563,2024-04-11,2024-04-12,4918.00,EUR,COMPLETED,SHORT-TERM,KYLE,MILLER
514716,b8e17d58,CUSTODIAL,ALPHABET INC.,GOOGL,639,2021-05-14,2021-05-17,2982.26,USD,COMPLETED,,MARCUS,LIN
446677,27519970,BROKERAGE,NETFLIX,NFLX,341,2024-12-26,2024-12-27,3281.44,CAD,COMPLETED,AUTO-INVEST,JENNIFER,CLARKE
996217,389217eb,401(K),"AMAZON.COM, INC.",AMZN,560,2025-05-23,2025-05-27,646.62,EUR,COMPLETED,,EDWARD,MEDINA
039003,b30e6f6d,CUSTODIAL,BERKSHIRE HATHAWAY,BRK.A,481,2024-08-30,2024-09-03,,USD,COMPLETED,SHORT-TERM,MICHAEL,HAYNES
190305,3bf9a3e7,BROKERAGE,NVIDIA CORPORATION,NVDA,529,2022-04-29,,3432.17,EUR,PENDING,PENDING,JAMIE,GONZALES
532263,8bc51c7b,ROTH IRA,MICROSOFT CORP,MSFT,718,2024-03-13,,1092.53,CAD,PENDING,PENDING,TINA,JONES
161388,c9b1ba9e,ROTH IRA,JOHNSON & JOHNSON,JNJ,925,2024-07-26,2024-07-29,4269.83,CAD,COMPLETED,SHORT-TERM,LESLIE,MONTOYA
361435,2658c0a7,401(K),TESLA INC.,TSLA,10,2024-12-05,2024-12-06,4360.68,EUR,COMPLETED,AUTO-INVEST,CAROLYN,MANN
860219,c85691a3,401(K),NETFLIX,NFLX,968,2024-06-07,,4660.07,EUR,PENDING,PENDING,,
727294,d570cc5c,BROKERAGE,JOHNSON & JOHNSON,JNJ,79,2023-05-18,2023-05-19,3516.33,EUR,COMPLETED,,KIMBERLY,WILLIAMS
938453,19dc2c21,TRUST,JOHNSON & JOHNSON,JNJ,,2024-09-23,2024-09-24,2913.74,EUR,COMPLETED,,CHRISTOPHER,ESPARZA
470840,5bfaef0d,TRUST,"AMAZON.COM, INC.",AMZN,27,2022-07-13,2022-07-14,2949.56,EUR,COMPLETED,WATCHLIST,ISAAC,WOOD
176145,4cd74237,ROTH IRA,APPLE INC.,AAPL,824,2023-07-03,2023-07-05,3086.07,EUR,COMPLETED,DIVIDENDS REINVESTED,JOSEPH,CRAWFORD
137421,468acd85,401(K),MICROSOFT CORP,MSFT,986,2024-02-09,2024-02-12,616.74,USD,COMPLETED,AUTO-INVEST,TAMMY,CAMPBELL
387916,fde17fe0,TRUST,META PLATFORMS,META,202,2023-02-15,2023-02-16,3556.85,EUR,COMPLETED,WATCHLIST,DONNA,SMITH
058600,d15e3a93,BROKERAGE,"AMAZON.COM, INC.",AMZN,78,2024-03-29,2024-04-01,888.24,CAD,COMPLETED,,LEAH,LARSEN
824829,e411f5f1,401(K),META PLATFORMS,META,843,2024-04-02,2024-04-03,1981.3,CAD,COMPLETED,,JENNIFER,CALLAHAN
654674,683ca10f,JOINT,JOHNSON & JOHNSON,JNJ,718,2025-06-12,2025-06-13,753.33,USD,COMPLETED,,JULIE,HERNANDEZ
739387,1d6a78c5,TRUST,ALPHABET INC.,GOOGL,185,2024-08-08,2024-08-09,,CAD,COMPLETED,DIVIDENDS REINVESTED,CHRISTOPHER,MILLER
496101,3e643d7d,JOINT,MICROSOFT CORP,MSFT,604,2025-05-15,2025-05-16,,EUR,COMPLETED,SHORT-TERM,MITCHELL,MASSEY
630365,8943616f,JOINT,NETFLIX,NFLX,10,2024-03-27,2024-03-28,,USD,COMPLETED,,JAMES,POOLE
918798,059948b0,JOINT,NETFLIX,NFLX,831,2025-04-02,2025-04-03,2360.07,CAD,COMPLETED,SHORT-TERM,DEBORAH,ATKINSON
676248,b123e514,CUSTODIAL,ALPHABET INC.,GOOGL,236,2024-04-16,,2961.37,EUR,PENDING,PENDING,STEVEN,ORTEGA
763325,4bbda8f7,ROTH IRA,MICROSOFT CORP,MSFT,343,2024-05-02,2024-05-03,,EUR,COMPLETED,SHORT-TERM,EMILY,HART
915579,69cb4e37,BROKERAGE,JOHNSON & JOHNSON,JNJ,738,2023-12-15,2023-12-18,1280.03,USD,COMPLETED,DIVIDENDS REINVESTED,LOGAN,JOHNSON
137421,345964ab,401(K),BERKSHIRE HATHAWAY,BRK.A,992,2025-05-16,2025-05-19,3062.11,CAD,COMPLETED,SHORT-TERM,TAMMY,CAMPBELL
788359,6f8b39ab,TRUST,TESLA INC.,TSLA,806,2025-01-16,2025-01-17,1795.01,USD,COMPLETED,SHORT-TERM,MATTHEW,LEWIS
011033,2dad0607,BROKERAGE,"AMAZON.COM, INC.",AMZN,704,2023-10-23,2023-10-24,3786.65,CAD,COMPLETED,AUTO-INVEST,DANIELLE,PEARSON
496101,86cb2c91,JOINT,ALPHABET INC.,GOOGL,521,2024-01-26,2024-01-29,1638.28,CAD,COMPLETED,AUTO-INVEST,MITCHELL,MASSEY
058600,a94532d9,BROKERAGE,JOHNSON & JOHNSON,JNJ,642,2023-03-06,2023-03-07,2614.17,EUR,COMPLETED,DIVIDENDS REINVESTED,,
210750,d55e45e0,401(K),META PLATFORMS,META,264,2025-07-02,2025-07-03,3086.1,CAD,COMPLETED,SHORT-TERM,SYLVIA,MCCOY
693480,7a5f2d5e,TRUST,ALPHABET INC.,GOOGL,769,2025-02-19,2025-02-20,4140.07,CAD,COMPLETED,DIVIDENDS REINVESTED,JAMES,MILLER
155174,a1cf390b,JOINT,"AMAZON.COM, INC.",AMZN,336,2022-06-03,2022-06-06,3498.0,EUR,COMPLETED,,JASMINE,RICHARD
907856,60be90b4,TRUST,MICROSOFT CORP,MSFT,726,2025-02-04,2025-02-05,1100.17,CAD,COMPLETED,DIVIDENDS REINVESTED,JOHN,JOHNSON
727294,8fb980e4,BROKERAGE,APPLE INC.,AAPL,598,2023-06-12,2023-06-13,1456.29,CAD,COMPLETED,,KIMBERLY,WILLIAMS
629973,6c8c47e1,JOINT,ALPHABET INC.,GOOGL,795,2025-06-04,2025-06-05,492.7,CAD,COMPLETED,WATCHLIST,EMILY,ROSS
984712,a8f44aff,ROTH IRA,"AMAZON.COM, INC.",AMZN,,2024-12-31,2025-01-02,3051.68,CAD,COMPLETED,AUTO-INVEST,TARA,MCCOY
145114,64c91a9e,JOINT,APPLE INC.,AAPL,903,2024-12-02,2024-12-03,3394.47,CAD,COMPLETED,,TROY,GUZMAN
172394,ee4105d4,401(K),JOHNSON & JOHNSON,JNJ,795,2024-01-30,,1788.49,CAD,PENDING,PENDING,FRANK,MORGAN
439346,47f0de22,ROTH IRA,TESLA INC.,TSLA,768,2021-10-05,2021-10-06,4634.36,CAD,COMPLETED,WATCHLIST,CHRISTOPHER,LOWERY
045531,b0fb6c94,JOINT,MICROSOFT CORP,MSFT,560,2024-08-12,,382.2,USD,PENDING,PENDING,KATHRYN,MCCANN
462783,3ee248df,401(K),TESLA INC.,TSLA,577,2025-01-23,2025-01-24,2968.81,USD,COMPLETED,AUTO-INVEST,DANIELLE,PRICE
026885,88080987,JOINT,JOHNSON & JOHNSON,JNJ,948,2024-06-12,2024-06-13,2426.74,CAD,COMPLETED,WATCHLIST,BRITTANY,ROBERTS
616641,0d6e58cd,BROKERAGE,NVIDIA CORPORATION,NVDA,578,2024-10-28,2024-10-29,730.55,USD,COMPLETED,DIVIDENDS REINVESTED,MARK,DEAN
868939,f1bacdfa,CUSTODIAL,APPLE INC.,AAPL,757,2023-05-08,2023-05-09,,EUR,COMPLETED,SHORT-TERM,CYNTHIA,MILLS
365934,202657a1,401(K),META PLATFORMS,META,101,2024-11-22,2024-11-25,,CAD,COMPLETED,DIVIDENDS REINVESTED,BRANDON,MILLS
923351,922a6160,401(K),NVIDIA CORPORATION,NVDA,567,2025-02-11,2025-02-12,4068.9,CAD,COMPLETED,DIVIDENDS REINVESTED,LEAH,MENDEZ
,e45b0e91,JOINT,BERKSHIRE HATHAWAY,BRK.A,25,2025-04-10,2025-04-11,2580.92,EUR,COMPLETED,SHORT-TERM,BRITTANY,SMITH
439346,f53bd428,ROTH IRA,META PLATFORMS,META,866,2022-11-08,2022-11-09,3003.51,USD,COMPLETED,WATCHLIST,CHRISTOPHER,LOWERY
499100,ec3704fd,ROTH IRA,META PLATFORMS,META,40,2025-07-14,2025-07-15,2788.50,USD,COMPLETED,AUTO-INVEST,DEBORAH,MOODY
630365,55fe499f,JOINT,TESLA INC.,TSLA,,2025-04-09,2025-04-10,3751.45,EUR,COMPLETED,WATCHLIST,JAMES,POOLE
496101,24466cd1,JOINT,TESLA INC.,TSLA,702,2024-02-29,2024-03-01,,CAD,COMPLETED,,MITCHELL,MASSEY
606604,f9ae0731,ROTH IRA,MICROSOFT CORP,MSFT,358,2023-01-19,,4737.72,USD,PENDING,PENDING,SHARON,RUIZ
446677,80f7dcdb,BROKERAGE,APPLE INC.,AAPL,349,2025-02-21,2025-02-24,2351.57,EUR,COMPLETED,,JENNIFER,CLARKE
195206,fef9bbd5,TRUST,NVIDIA CORPORATION,NVDA,195,2022-07-05,2022-07-06,2741.64,USD,COMPLETED,AUTO-INVEST,BRENDAN,HALE
746553,92b0536c,BROKERAGE,META PLATFORMS,META,354,2022-08-03,2022-08-04,4365.20,CAD,COMPLETED,SHORT-TERM,DANA,BRADLEY
172394,b7082e90,401(K),TESLA INC.,TSLA,743,2022-06-02,,,USD,PENDING,PENDING,FRANK,MORGAN
195206,e56f45cb,TRUST,JOHNSON & JOHNSON,JNJ,235,2025-06-03,2025-06-04,4472.75,USD,COMPLETED,WATCHLIST,BRENDAN,HALE
613288,f144c2f8,JOINT,"AMAZON.COM, INC.",AMZN,265,2025-06-09,2025-06-10,2366.39,CAD,COMPLETED,SHORT-TERM,KENNETH,HARTMAN
813972,25070eb0,BROKERAGE,TESLA INC.,TSLA,219,2022-06-24,2022-06-27,1138.04,USD,COMPLETED,,ASHLEE,BELL
631373,91192df5,TRUST,NETFLIX,NFLX,755,2025-07-03,2025-07-07,3541.65,EUR,COMPLETED,AUTO-INVEST,STEPHANIE,SMITH
495488,956bd128,BROKERAGE,META PLATFORMS,META,359,2025-02-24,2025-02-25,4615.72,CAD,COMPLETED,AUTO-INVEST,COURTNEY,DEAN
819106,b4f7b61e,CUSTODIAL,"AMAZON.COM, INC.",AMZN,617,2021-10-12,,4600.68,USD,PENDING,PENDING,MARTHA,STUART
995012,9076e303,401(K),MICROSOFT CORP,MSFT,764,2025-02-05,2025-02-06,4296.58,USD,COMPLETED,WATCHLIST,MICHAEL,COLLINS
467740,f9e61166,TRUST,META PLATFORMS,META,401,2024-12-27,2024-12-30,1093.43,CAD,COMPLETED,AUTO-INVEST,FELICIA,SCOTT
984712,160ce378,ROTH IRA,TESLA INC.,TSLA,344,2024-05-08,2024-05-09,4020.55,CAD,COMPLETED,DIVIDENDS REINVESTED,TARA,MCCOY
541261,ddf402a2,BROKERAGE,JOHNSON & JOHNSON,JNJ,967,2023-11-16,2023-11-17,3532.30,CAD,COMPLETED,DIVIDENDS REINVESTED,PATRICK,HERNANDEZ
219322,db26e93f,401(K),MICROSOFT CORP,MSFT,105,2025-03-03,2025-03-04,3614.4,USD,COMPLETED,DIVIDENDS REINVESTED,ANTHONY,FLYNN
124649,ef737bff,401(K),META PLATFORMS,META,513,2023-04-25,,2897.39,EUR,PENDING,PENDING,CASEY,MIDDLETON
629973,67c44e3d,JOINT,NETFLIX,NFLX,157,2025-01-30,,,EUR,PENDING,PENDING,EMILY,ROSS
923351,88ca1a5f,401(K),NETFLIX,NFLX,123,2025-07-11,,3797.3,CAD,PENDING,PENDING,LEAH,MENDEZ
137421,6b8eb124,401(K),TESLA INC.,TSLA,198,2022-11-16,2022-11-17,3938.76,EUR,COMPLETED,SHORT-TERM,TAMMY,CAMPBELL
574527,e65f58e1,TRUST,NETFLIX,NFLX,465,2025-06-17,2025-06-18,,USD,COMPLETED,SHORT-TERM,LARRY,BERRY
780633,fa2f6923,ROTH IRA,TESLA INC.,TSLA,877,2025-06-18,,2810.70,EUR,PENDING,PENDING,SAMUEL,NEWTON
100175,2dc70b05,CUSTODIAL,META PLATFORMS,META,970,2024-12-02,2024-12-03,,EUR,COMPLETED,DIVIDENDS REINVESTED,STACY,LEE
663462,8f34c518,BROKERAGE,JOHNSON & JOHNSON,JNJ,185,2023-10-24,2023-10-25,2814.0,CAD,COMPLETED,,REBECCA,WARD
746553,f8a30360,BROKERAGE,NVIDIA CORPORATION,NVDA,437,2023-10-05,2023-10-06,73.07,USD,COMPLETED,,DANA,BRADLEY
059967,1d24da33,BROKERAGE,NETFLIX,NFLX,555,2025-04-16,2025-04-17,18.39,USD,COMPLETED,,APRIL,TERRY
,a1522612,JOINT,NETFLIX,NFLX,612,2025-04-02,2025-04-03,4456.12,CAD,COMPLETED,DIVIDENDS REINVESTED,MACKENZIE,BARRETT
864319,67b5fe3c,ROTH IRA,APPLE INC.,AAPL,688,2024-12-03,2024-12-04,1339.59,USD,COMPLETED,WATCHLIST,JOSE,THOMAS
,292e1028,ROTH IRA,ALPHABET INC.,GOOG,972,2022-03-28,2022-03-29,4630.64,EUR,COMPLETED,DIVIDENDS REINVESTED,HEIDI,COX
414802,282feb1f,401(K),NETFLIX,NFLX,626,2023-04-28,2023-05-01,4196.04,CAD,COMPLETED,WATCHLIST,WALTER,GUZMAN
781565,ef473667,BROKERAGE,NVIDIA CORPORATION,NVDA,290,2021-07-12,2021-07-13,2721.82,CAD,COMPLETED,DIVIDENDS REINVESTED,ALEJANDRA,JIMENEZ
398843,4849f6f2,TRUST,BERKSHIRE HATHAWAY,BRK.A,662,2023-05-17,2023-05-18,3517.52,CAD,COMPLETED,AUTO-INVEST,BRIAN,GARCIA
146919,ee9f0a4b,CUSTODIAL,"AMAZON.COM, INC.",AMZN,871,2023-09-07,2023-09-08,4026.65,EUR,COMPLETED,,,
621357,0d353dc1,CUSTODIAL,APPLE INC.,AAPL,478,2024-06-27,2024-06-28,4671.8,USD,COMPLETED,SHORT-TERM,GARY,LYNCH
161388,b1315d12,ROTH IRA,NVIDIA CORPORATION,NVDA,535,2024-09-26,2024-09-27,741.96,EUR,COMPLETED,WATCHLIST,LESLIE,MONTOYA
824829,c67a4dd6,401(K),META PLATFORMS,META,128,2024-11-07,,2380.34,CAD,PENDING,PENDING,JENNIFER,CALLAHAN
155174,ac22a056,JOINT,MICROSOFT CORP,MSFT,536,2024-03-04,,708.53,CAD,PENDING,PENDING,,
,dfd6cc59,TRUST,TESLA INC.,TSLA,728,2025-02-06,2025-02-07,556.39,USD,COMPLETED,SHORT-TERM,BETH,KING
496101,547676d6,JOINT,META PLATFORMS,META,376,2025-02-05,,1502.29,EUR,PENDING,PENDING,MITCHELL,MASSEY
631373,719e7364,TRUST,ALPHABET INC.,GOOGL,286,2025-04-29,,570.31,CAD,PENDING,PENDING,STEPHANIE,SMITH
155854,2e09a9d6,BROKERAGE,ALPHABET INC.,GOOGL,86,2023-09-05,,1080.5,EUR,PENDING,PENDING,MARK,BROWN
,dc33cf7d,JOINT,BERKSHIRE HATHAWAY,BRK.A,114,2025-04-02,2025-04-03,657.68,EUR,COMPLETED,,JULIE,HERNANDEZ
178881,90986931,JOINT,NVIDIA CORPORATION,NVDA,691,2024-01-30,2024-01-31,4629.48,CAD,COMPLETED,DIVIDENDS REINVESTED,DREW,SALAZAR
207005,2dc8dea7,BROKERAGE,BERKSHIRE HATHAWAY,BRK.A,,2023-12-15,,153.45,CAD,PENDING,PENDING,KENNETH,SCHULTZ
821622,390e10b3,BROKERAGE,TESLA INC.,TSLA,278,2025-06-03,2025-06-04,325.18,EUR,COMPLETED,SHORT-TERM,MITCHELL,FERGUSON
613288,fe156ec0,JOINT,ALPHABET INC.,GOOGL,651,2025-03-18,2025-03-19,2357.93,EUR,COMPLETED,DIVIDENDS REINVESTED,KENNETH,HARTMAN
041672,8c505321,CUSTODIAL,BERKSHIRE HATHAWAY,BRK.A,10,2023-08-08,2023-08-09,571.70,EUR,COMPLETED,WATCHLIST,LEON,DANIELS
739449,82366f73,BROKERAGE,NVIDIA CORPORATION,NVDA,86,2025-07-16,2025-07-17,3793.28,USD,COMPLETED,DIVIDENDS REINVESTED,JESSICA,JONES
470840,b4f33dc3,TRUST,NETFLIX,NFLX,983,2024-12-05,2024-12-06,1370.46,USD,COMPLETED,SHORT-TERM,ISAAC,WOOD
762209,ab9c23b7,JOINT,APPLE INC.,AAPL,510,2025-01-15,2025-01-16,2568.33,USD,COMPLETED,AUTO-INVEST,DONNA,SMITH
504812,cf986e88,ROTH IRA,MICROSOFT CORP,MSFT,15,2025-02-19,2025-02-20,2337.94,CAD,COMPLETED,DIVIDENDS REINVESTED,JENNIFER,KING
739387,b244cde9,TRUST,META PLATFORMS,META,624,2025-01-30,2025-01-31,3872.26,USD,COMPLETED,AUTO-INVEST,CHRISTOPHER,MILLER
590661,67cb3773,ROTH IRA,"AMAZON.COM, INC.",AMZN,209,2024-11-14,,,CAD,PENDING,PENDING,JORGE,LANE
059967,b8da9f34,BROKERAGE,"AMAZON.COM, INC.",AMZN,538,2025-03-13,2025-03-14,3455.87,USD,COMPLETED,DIVIDENDS REINVESTED,APRIL,TERRY
060888,c32c4f6b,BROKERAGE,JOHNSON & JOHNSON,JNJ,879,2024-06-21,2024-06-24,4596.81,USD,COMPLETED,,GLEN,THOMAS
957477,b89be5cc,CUSTODIAL,MICROSOFT CORP,MSFT,766,2023-04-18,2023-04-19,,USD,COMPLETED,AUTO-INVEST,STEPHANIE,CHANG
786996,8488eda1,ROTH IRA,TESLA INC.,TSLA,679,2025-05-02,2025-05-05,3389.12,EUR,COMPLETED,,DAVID,BEASLEY
433674,a1fdf456,401(K),META PLATFORMS,META,772,2025-04-30,,3921.92,CAD,PENDING,PENDING,KIMBERLY,MARTIN
624377,e567925a,ROTH IRA,NETFLIX,NFLX,,2025-04-29,2025-04-30,3283.52,USD,COMPLETED,AUTO-INVEST,TAMMY,ALLISON
594008,b59acb62,TRUST,MICROSOFT CORP,MSFT,875,2023-05-08,2023-05-09,4384.60,USD,COMPLETED,AUTO-INVEST,BENJAMIN,WILSON
308781,87f94964,CUSTODIAL,NVIDIA CORPORATION,NVDA,280,2024-10-24,2024-10-25,4366.86,EUR,COMPLETED,,THOMAS,JACKSON
275773,e2b63244,TRUST,APPLE INC.,AAPL,544,2025-06-16,2025-06-17,4376.29,USD,COMPLETED,AUTO-INVEST,AARON,JONES
207005,e955b4e5,BROKERAGE,META PLATFORMS,META,889,2022-02-15,2022-02-16,2351.71,USD,COMPLETED,DIVIDENDS REINVESTED,KENNETH,SCHULTZ
470840,4cf97ade,TRUST,NVIDIA CORPORATION,NVDA,183,2025-07-03,,4663.77,CAD,PENDING,PENDING,ISAAC,WOOD
504812,42e0548f,ROTH IRA,BERKSHIRE HATHAWAY,BRK.A,964,2024-07-29,2024-07-30,247.66,EUR,COMPLETED,DIVIDENDS REINVESTED,JENNIFER,KING
504812,ad0fb4f4,ROTH IRA,MICROSOFT CORP,MSFT,10,2024-10-24,2024-10-25,3413.8,CAD,COMPLETED,SHORT-TERM,JENNIFER,KING
495488,d73368a8,BROKERAGE,META PLATFORMS,META,781,2025-05-19,2025-05-20,1887.32,CAD,COMPLETED,AUTO-INVEST,COURTNEY,DEAN
870729,562dcfd6,401(K),META PLATFORMS,META,598,2024-11-19,,1694.9,EUR,PENDING,PENDING,SABRINA,BOWEN
159491,5b0acbb6,TRUST,NETFLIX,NFLX,,2024-10-03,2024-10-04,267.22,CAD,COMPLETED,,BETH,KING
635995,613ac4eb,TRUST,NETFLIX,NFLX,1,2025-07-14,2025-07-15,951.6,USD,COMPLETED,SHORT-TERM,STEPHEN,CARTER
727294,73e2e6d3,BROKERAGE,JOHNSON & JOHNSON,JNJ,196,2023-02-17,2023-02-21,,USD,COMPLETED,,KIMBERLY,WILLIAMS
918798,782d3aa1,JOINT,ALPHABET INC.,GOOGL,557,2021-03-03,2021-03-04,905.46,EUR,COMPLETED,AUTO-INVEST,DEBORAH,ATKINSON
